File below(listA) below(listI) below(treeA) below(treeI) below(regexA) below(regexI) below(treeOA) below(treeOI) below(regexOA) below(regexOI) above(listA) above(listI) above(treeA) above(treeI) above(regexA) above(regexI) above(treeOA) above(treeOI) above(regexOA) above(regexOI)
set_88_sites_20_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 35 100 100 100 100 100 100
set_88_sites_20_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 325 1000 1000 1000 246 1000 1000
set_88_sites_30_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_88_sites_30_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_88_sites_30_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000
set_88_sites_100_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_88_sites_100_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_88_sites_100_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000
set_89_sites_1_iterations_10_result.csv 10 10 10 8 10 10 10 10 10 10 0 0 0 2 0 0 0 0 0 0
set_89_sites_1_iterations_100_result.csv 100 100 100 99 100 100 100 100 100 100 0 0 0 1 0 0 0 0 0 0
set_89_sites_1_iterations_1000_result.csv 1000 1000 1000 999 1000 1000 1000 1000 1000 1000 0 0 0 1 0 0 0 0 0 0
set_89_sites_2_iterations_10_result.csv 10 10 10 9 10 10 10 10 10 10 0 0 0 0 0 0 0 0 0 0
set_89_sites_2_iterations_100_result.csv 100 100 100 100 100 100 100 100 100 100 0 0 0 0 0 0 0 0 0 0
set_89_sites_2_iterations_1000_result.csv 1000 1000 1000 1000 1000 1000 1000 993 1000 1000 0 0 0 0 0 0 0 0 0 0
set_89_sites_3_iterations_10_result.csv 10 10 10 10 10 10 10 10 10 10 0 0 0 0 0 0 0 0 0 0
set_89_sites_3_iterations_100_result.csv 100 100 100 100 100 100 100 100 100 100 0 0 0 0 0 0 0 0 0 0
set_89_sites_3_iterations_1000_result.csv 0 0 0 1000 0 0 0 0 0 0 1000 1000 1000 0 1000 1000 1000 71 1000 1000
set_89_sites_5_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 0 10 10 10 0 10 10
set_89_sites_5_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 0 100 100 100 0 100 100
set_89_sites_5_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 49 1000 1000 1000 5 1000 1000
set_89_sites_10_iterations_10_result.csv 0 0 0 10 0 0 0 0 0 0 10 10 10 0 10 10 10 1 10 10
set_89_sites_10_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 1 100 100 100 1 100 100
set_89_sites_10_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 66 1000 1000 1000 68 1000 1000
set_89_sites_20_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_89_sites_20_iterations_100_result.csv 0 0 0 98 0 0 0 0 0 0 100 100 100 1 100 100 100 10 100 100
set_89_sites_20_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000
set_89_sites_30_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_89_sites_30_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_89_sites_30_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 111 1000 1000 1000 1000 1000 1000
set_89_sites_100_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_89_sites_100_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_89_sites_100_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000
set_90_sites_1_iterations_10_result.csv 10 10 10 9 10 10 10 9 10 10 0 0 0 1 0 0 0 0 0 0
set_90_sites_1_iterations_100_result.csv 100 100 99 75 100 100 100 77 100 100 0 0 1 2 0 0 0 0 0 0
set_90_sites_1_iterations_1000_result.csv 1000 1000 1000 856 1000 1000 1000 0 1000 1000 0 0 0 1 0 0 0 156 0 0
set_90_sites_2_iterations_10_result.csv 10 10 10 9 10 10 10 0 10 10 0 0 0 0 0 0 0 0 0 0
set_90_sites_2_iterations_100_result.csv 100 100 100 100 100 100 100 100 100 100 0 0 0 0 0 0 0 0 0 0
set_90_sites_2_iterations_1000_result.csv 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 0 0 0 0 0 0 0 0 0 0
set_90_sites_3_iterations_10_result.csv 10 10 10 10 10 10 10 10 10 10 0 0 0 0 0 0 0 0 0 0
set_90_sites_3_iterations_100_result.csv 100 100 100 99 100 100 100 100 100 100 0 0 0 0 0 0 0 0 0 0
set_90_sites_3_iterations_1000_result.csv 1000 1000 1000 988 1000 1000 1000 997 1000 1000 0 0 0 12 0 0 0 3 0 0
set_90_sites_5_iterations_10_result.csv 10 10 10 9 10 10 9 8 10 10 0 0 0 0 0 0 1 1 0 0
set_90_sites_5_iterations_100_result.csv 100 100 100 100 100 100 100 100 100 100 0 0 0 0 0 0 0 0 0 0
set_90_sites_5_iterations_1000_result.csv 1000 1000 1000 974 1000 1000 1000 997 1000 1000 0 0 0 26 0 0 0 2 0 0
set_90_sites_10_iterations_10_result.csv 10 10 10 10 10 10 10 10 10 10 0 0 0 0 0 0 0 0 0 0
set_90_sites_10_iterations_100_result.csv 100 100 100 100 100 100 100 100 100 100 0 0 0 0 0 0 0 0 0 0
set_90_sites_10_iterations_1000_result.csv 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 0 0 0 0 0 0 0 0 0 0
set_90_sites_20_iterations_10_result.csv 10 10 10 10 10 10 10 10 10 10 0 0 0 0 0 0 0 0 0 0
set_90_sites_20_iterations_100_result.csv 0 0 0 100 0 0 0 0 0 0 100 100 100 0 100 100 100 2 100 100
set_90_sites_20_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000
set_90_sites_30_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_90_sites_30_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 13 100 100 100 100 100 100
set_90_sites_30_iterations_1000_result.csv 0 0 0 919 0 0 0 0 0 0 1000 1000 1000 9 1000 1000 1000 1000 1000 1000
set_90_sites_100_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_90_sites_100_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_90_sites_100_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000
set_91_sites_1_iterations_10_result.csv 0 0 9 10 0 0 0 10 0 0 10 10 0 0 10 10 7 0 10 10
set_91_sites_1_iterations_100_result.csv 0 0 0 99 0 0 0 31 0 0 100 100 69 0 100 100 100 0 100 100
set_91_sites_1_iterations_1000_result.csv 0 0 0 300 0 0 0 66 0 0 1000 1000 1000 2 1000 1000 1000 20 1000 1000
set_91_sites_2_iterations_10_result.csv 0 0 3 3 0 0 3 3 0 0 10 10 7 1 10 10 7 0 10 10
set_91_sites_2_iterations_100_result.csv 100 100 100 100 100 100 100 100 100 100 0 0 0 0 0 0 0 0 0 0
set_91_sites_2_iterations_1000_result.csv 997 996 999 361 1000 1000 999 415 1000 999 3 4 1 1 0 0 0 0 0 1
set_91_sites_3_iterations_10_result.csv 0 0 0 0 0 10 0 0 10 10 10 10 6 1 10 0 9 0 0 0
set_91_sites_3_iterations_100_result.csv 0 0 0 0 0 8 0 0 0 98 100 100 90 2 100 77 100 1 100 1
set_91_sites_3_iterations_1000_result.csv 1000 1000 991 991 1000 1000 984 981 1000 1000 0 0 9 9 0 0 16 16 0 0
set_91_sites_5_iterations_10_result.csv 10 10 10 9 10 10 10 9 0 0 0 0 0 0 0 0 0 0 10 10
set_91_sites_5_iterations_100_result.csv 93 93 98 0 100 100 100 100 100 100 7 7 2 1 0 0 0 0 0 0
set_91_sites_5_iterations_1000_result.csv 863 898 996 994 991 997 997 0 897 897 135 72 3 3 9 3 3 3 103 103
set_91_sites_10_iterations_10_result.csv 10 10 10 10 10 10 10 10 10 10 0 0 0 0 0 0 0 0 0 0
set_91_sites_10_iterations_100_result.csv 100 100 100 100 100 100 100 0 100 100 0 0 0 0 0 0 0 0 0 0
set_91_sites_10_iterations_1000_result.csv 942 851 975 0 1000 1000 976 0 1000 1000 58 135 25 8 0 0 24 9 0 0
set_91_sites_20_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 2 10 10 10 0 10 10
set_91_sites_20_iterations_100_result.csv 10 94 82 83 100 100 98 100 100 100 90 5 18 1 0 0 2 0 0 0
set_91_sites_20_iterations_1000_result.csv 239 993 969 993 1000 1000 0 916 1000 1000 761 7 31 2 0 0 1000 10 0 0
set_91_sites_30_iterations_10_result.csv 0 0 0 10 0 0 0 0 0 0 10 10 10 0 10 10 10 10 10 10
set_91_sites_30_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 5 100 100 100 10 100 100
set_91_sites_30_iterations_1000_result.csv 1000 1000 1000 1000 1000 1000 1000 997 1000 1000 0 0 0 0 0 0 0 0 0 0
set_91_sites_100_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_91_sites_100_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_91_sites_100_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000
set_92_sites_1_iterations_10_result.csv 10 10 10 9 10 10 10 0 10 10 0 0 0 0 0 0 0 0 0 0
set_92_sites_1_iterations_100_result.csv 100 100 99 0 100 100 100 0 100 100 0 0 1 1 0 0 0 0 0 0
set_92_sites_1_iterations_1000_result.csv 999 996 999 37 1000 1000 1000 54 1000 1000 1 4 1 1 0 0 0 0 0 0
set_92_sites_2_iterations_10_result.csv 10 10 9 5 10 10 10 6 10 10 0 0 1 1 0 0 0 0 0 0
set_92_sites_2_iterations_100_result.csv 100 100 100 99 100 100 100 100 100 100 0 0 0 1 0 0 0 0 0 0
set_92_sites_2_iterations_1000_result.csv 999 996 999 539 1000 1000 1000 545 1000 1000 1 4 1 1 0 0 0 0 0 0
set_92_sites_3_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 2 10 10 10 0 10 10
set_92_sites_3_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 1 100 100 100 0 100 100
set_92_sites_3_iterations_1000_result.csv 0 0 937 977 0 606 0 0 497 932 1000 1000 23 22 1000 365 1000 2 497 68
set_92_sites_5_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 0 10 10 10 0 10 10
set_92_sites_5_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 13 100 100 100 1 100 100 100 0 100 87
set_92_sites_5_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 41 1000 1000 1000 21 1000 1000
set_92_sites_10_iterations_10_result.csv 0 0 0 9 0 0 0 0 0 0 10 10 10 0 10 10 10 1 10 10
set_92_sites_10_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 3 100 100 100 61 100 100
set_92_sites_10_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 55 1000 1000 1000 76 1000 1000
set_92_sites_20_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_92_sites_20_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 17 100 100 100 4 100 100
set_92_sites_20_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 38 1000 1000 1000 31 1000 1000
set_92_sites_30_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_92_sites_30_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_92_sites_30_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000
set_92_sites_100_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_92_sites_100_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_92_sites_100_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000
set_93_sites_1_iterations_10_result.csv 10 10 10 9 10 10 10 10 10 10 0 0 0 0 0 0 0 0 0 0
set_93_sites_1_iterations_100_result.csv 100 100 100 99 100 100 100 100 100 100 0 0 0 1 0 0 0 0 0 0
set_93_sites_1_iterations_1000_result.csv 1000 1000 1000 999 1000 1000 1000 1000 1000 1000 0 0 0 1 0 0 0 0 0 0
set_93_sites_2_iterations_10_result.csv 10 10 10 10 10 10 10 10 10 10 0 0 0 0 0 0 0 0 0 0
set_93_sites_2_iterations_100_result.csv 100 100 100 100 100 100 100 100 100 100 0 0 0 0 0 0 0 0 0 0
set_93_sites_2_iterations_1000_result.csv 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 0 0 0 0 0 0 0 0 0 0
set_93_sites_3_iterations_10_result.csv 10 10 10 10 10 10 10 10 10 10 0 0 0 0 0 0 0 0 0 0
set_93_sites_3_iterations_100_result.csv 100 100 100 100 100 100 100 100 100 100 0 0 0 0 0 0 0 0 0 0
set_93_sites_3_iterations_1000_result.csv 0 0 0 973 0 0 0 996 0 0 1000 1000 1000 27 1000 1000 1000 1 1000 1000
set_93_sites_5_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 1 10 10 10 0 10 10
set_93_sites_5_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 1 100 100 100 0 100 100
set_93_sites_5_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 6 1000 1000 1000 14 1000 1000
set_93_sites_10_iterations_10_result.csv 0 0 0 10 0 0 0 0 0 0 10 10 10 0 10 10 10 0 10 10
set_93_sites_10_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_93_sites_10_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000
set_93_sites_20_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_93_sites_20_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 1 100 100 100 100 100 100
set_93_sites_20_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000
set_93_sites_30_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_93_sites_30_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_93_sites_30_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000
set_93_sites_100_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_93_sites_100_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_93_sites_100_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000
set_94_sites_1_iterations_10_result.csv 10 10 10 9 10 10 10 10 10 10 0 0 0 0 0 0 0 0 0 0
set_94_sites_1_iterations_100_result.csv 100 100 100 99 100 100 100 100 100 100 0 0 0 0 0 0 0 0 0 0
set_94_sites_1_iterations_1000_result.csv 1000 1000 1000 0 1000 1000 993 0 1000 1000 0 0 0 1 0 0 7 8 0 0
set_94_sites_2_iterations_10_result.csv 10 10 10 0 10 10 10 0 10 10 0 0 0 1 0 0 0 0 0 0
set_94_sites_2_iterations_100_result.csv 100 100 100 100 100 100 100 100 100 100 0 0 0 0 0 0 0 0 0 0
set_94_sites_2_iterations_1000_result.csv 1000 1000 1000 999 1000 1000 1000 987 1000 1000 0 0 0 0 0 0 0 13 0 0
set_94_sites_3_iterations_10_result.csv 10 10 10 10 10 10 10 10 10 10 0 0 0 0 0 0 0 0 0 0
set_94_sites_3_iterations_100_result.csv 100 100 100 100 100 100 100 100 100 100 0 0 0 0 0 0 0 0 0 0
set_94_sites_3_iterations_1000_result.csv 1000 1000 1000 1000 1000 1000 1000 998 1000 1000 0 0 0 0 0 0 0 2 0 0
set_94_sites_5_iterations_10_result.csv 10 10 10 10 10 10 10 10 10 10 0 0 0 0 0 0 0 0 0 0
set_94_sites_5_iterations_100_result.csv 100 100 100 100 100 100 100 100 100 100 0 0 0 0 0 0 0 0 0 0
set_94_sites_5_iterations_1000_result.csv 1000 1000 1000 990 1000 1000 1000 994 1000 1000 0 0 0 9 0 0 0 5 0 0
set_94_sites_10_iterations_10_result.csv 10 10 10 10 10 10 10 10 10 10 0 0 0 0 0 0 0 0 0 0
set_94_sites_10_iterations_100_result.csv 100 100 100 100 100 100 100 100 100 100 0 0 0 0 0 0 0 0 0 0
set_94_sites_10_iterations_1000_result.csv 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 0 0 0 0 0 0 0 0 0 0
set_94_sites_20_iterations_10_result.csv 10 10 10 10 10 10 10 10 10 10 0 0 0 0 0 0 0 0 0 0
set_94_sites_20_iterations_100_result.csv 0 0 0 100 0 0 0 0 0 0 100 100 100 0 100 100 100 100 100 100
set_94_sites_20_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000
set_94_sites_30_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_94_sites_30_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_94_sites_30_iterations_1000_result.csv 0 0 0 942 0 0 0 0 0 0 1000 1000 1000 5 1000 1000 1000 1000 1000 1000
set_94_sites_100_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_94_sites_100_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_94_sites_100_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000
set_95_sites_1_iterations_10_result.csv 10 10 10 9 10 10 10 1 10 10 0 0 0 1 0 0 0 0 0 0
set_95_sites_1_iterations_100_result.csv 100 99 100 8 100 100 100 0 100 100 0 1 0 1 0 0 0 0 0 0
set_95_sites_1_iterations_1000_result.csv 1000 999 1000 130 1000 1000 1000 144 1000 1000 0 1 0 1 0 0 0 0 0 0
set_95_sites_2_iterations_10_result.csv 10 10 9 2 10 10 10 1 10 10 0 0 1 1 0 0 0 0 0 0
set_95_sites_2_iterations_100_result.csv 100 100 100 99 100 100 100 18 100 100 0 0 0 0 0 0 0 0 0 0
set_95_sites_2_iterations_1000_result.csv 1000 999 1000 155 1000 1000 998 151 1000 1000 0 1 0 1 0 0 2 2 0 0
set_95_sites_3_iterations_10_result.csv 0 0 0 0 0 10 0 0 0 0 10 10 10 0 10 0 10 0 10 10
set_95_sites_3_iterations_100_result.csv 0 0 0 0 0 83 0 0 0 0 100 100 100 0 100 17 100 1 100 100
set_95_sites_3_iterations_1000_result.csv 999 999 985 984 1000 1000 997 997 1000 999 1 1 15 15 0 0 3 3 0 1
set_95_sites_5_iterations_10_result.csv 10 10 10 9 10 10 10 10 10 10 0 0 0 0 0 0 0 0 0 0
set_95_sites_5_iterations_100_result.csv 100 100 98 97 100 100 100 100 100 100 0 0 2 2 0 0 0 0 0 0
set_95_sites_5_iterations_1000_result.csv 1000 1000 993 992 1000 1000 996 996 1000 984 0 0 7 7 0 0 4 4 0 16
set_95_sites_10_iterations_10_result.csv 10 10 10 10 10 10 10 10 10 10 0 0 0 0 0 0 0 0 0 0
set_95_sites_10_iterations_100_result.csv 100 100 98 98 100 100 99 0 100 100 0 0 2 0 0 0 1 1 0 0
set_95_sites_10_iterations_1000_result.csv 817 757 976 0 1000 1000 894 0 1000 1000 182 221 24 13 0 0 106 96 0 0
set_95_sites_20_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 0 10 10 10 0 10 10
set_95_sites_20_iterations_100_result.csv 68 64 98 98 98 98 96 96 100 100 32 32 2 0 2 2 4 0 0 0
set_95_sites_20_iterations_1000_result.csv 1000 1000 996 962 1000 1000 985 965 1000 1000 0 0 4 4 0 0 12 4 0 0
set_95_sites_30_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 0 10 10 10 0 10 10
set_95_sites_30_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 1 100 100
set_95_sites_30_iterations_1000_result.csv 1000 1000 1000 1000 1000 1000 1000 999 1000 1000 0 0 0 0 0 0 0 0 0 0
set_95_sites_100_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_95_sites_100_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_95_sites_100_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000
set_96_sites_1_iterations_10_result.csv 0 0 1 10 0 0 0 0 0 0 10 10 1 0 10 10 10 0 10 10
set_96_sites_1_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 1 100 100 100 0 100 100
set_96_sites_1_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 9 1000 1000 1000 1 1000 1000
set_96_sites_2_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 1 10 10 10 0 10 10
set_96_sites_2_iterations_100_result.csv 0 0 99 99 0 0 51 0 0 0 100 100 1 0 100 100 0 0 100 100
set_96_sites_2_iterations_1000_result.csv 0 953 996 0 0 0 995 0 0 0 1000 45 1 1 1000 1000 5 1 1000 1000
set_96_sites_3_iterations_10_result.csv 0 10 8 9 0 0 0 0 0 0 10 0 2 1 10 10 10 0 10 10
set_96_sites_3_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 4 100 100 100 1 100 100
set_96_sites_3_iterations_1000_result.csv 0 935 999 999 0 0 995 0 0 0 1000 45 0 0 1000 1000 1 1 1000 1000
set_96_sites_5_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 0 10 10 10 0 10 10
set_96_sites_5_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 0 100 100 100 0 100 100
set_96_sites_5_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 5 1000 1000 1000 2 1000 1000
set_96_sites_10_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 0 10 10 10 0 10 10
set_96_sites_10_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 0 100 100 100 0 100 100
set_96_sites_10_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 104 1000 1000 1000 1000 1000 1000
set_96_sites_20_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 0 10 10
set_96_sites_20_iterations_100_result.csv 0 0 0 95 0 0 0 0 0 0 100 100 100 0 100 100 100 7 100 100
set_96_sites_20_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 57 1000 1000 1000 27 1000 1000
set_96_sites_30_iterations_10_result.csv 0 0 0 0 0 0 0 10 0 0 10 10 10 10 10 10 10 0 10 10
set_96_sites_30_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_96_sites_30_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 84 1000 1000 1000 372 1000 1000
set_96_sites_100_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_96_sites_100_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_96_sites_100_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000
set_97_sites_1_iterations_10_result.csv 10 10 10 10 10 10 10 10 10 10 0 0 0 0 0 0 0 0 0 0
set_97_sites_1_iterations_100_result.csv 100 100 100 99 100 100 100 100 100 100 0 0 0 1 0 0 0 0 0 0
set_97_sites_1_iterations_1000_result.csv 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 0 0 0 0 0 0 0 0 0 0
set_97_sites_2_iterations_10_result.csv 10 10 10 10 10 10 10 10 10 10 0 0 0 0 0 0 0 0 0 0
set_97_sites_2_iterations_100_result.csv 100 100 100 100 100 100 100 100 100 100 0 0 0 0 0 0 0 0 0 0
set_97_sites_2_iterations_1000_result.csv 1000 1000 1000 996 1000 1000 1000 991 1000 1000 0 0 0 0 0 0 0 5 0 0
set_97_sites_3_iterations_10_result.csv 10 10 10 10 10 10 10 10 10 10 0 0 0 0 0 0 0 0 0 0
set_97_sites_3_iterations_100_result.csv 100 100 100 100 100 100 100 100 100 100 0 0 0 0 0 0 0 0 0 0
set_97_sites_3_iterations_1000_result.csv 0 0 989 989 0 0 0 0 0 0 1000 1000 11 11 1000 1000 770 2 1000 1000
set_97_sites_5_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 2 10 10 10 0 10 10
set_97_sites_5_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 1 100 100 100 3 100 100
set_97_sites_5_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 50 1000 1000 1000 2 1000 1000
set_97_sites_10_iterations_10_result.csv 0 0 0 10 0 0 0 0 0 0 10 10 10 0 10 10 10 10 10 10
set_97_sites_10_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 4 100 100 100 3 100 100
set_97_sites_10_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 91 1000 1000
set_97_sites_20_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_97_sites_20_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
set_97_sites_20_iterations_1000_result.csv 0 0 0 0 0 0 0 0 0 0 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000
set_97_sites_30_iterations_10_result.csv 0 0 0 0 0 0 0 0 0 0 10 10 10 10 10 10 10 10 10 10
set_97_sites_30_iterations_100_result.csv 0 0 0 0 0 0 0 0 0 0 100 100 100 100 100 100 100 100 100 100
